,player_name,event,event_type,event_date,score
622,fanciest,RTO,PVP-L,2020-05-31,0.0
623,aztaren,RTO,PVP-L,2020-05-31,0.0
624,hyena17,RTO,PVP-L,2020-05-31,0.0
625,grumpygideon,RTO,PVP-L,2020-05-31,0.0
626,sparky,RTO,PVP-L,2020-05-31,0.0333
627,hueytw,RTO,PVP-L,2020-05-31,0.5667
628,huanchoo,RTO,PVP-L,2020-05-31,0.5778
629,niigin,RTO,PVP-L,2020-05-31,0.363
630,janjers,RTO,PVP-L,2020-05-31,0.5185
631,nycfcbert,RTO,PVP-L,2020-05-31,0.863
632,donthateme,RTO,PVP-L,2020-05-31,0.3
633,krizzb,RTO,PVP-L,2020-05-31,0.1444
634,dediilus,RTO,PVP-L,2020-05-31,0.1519
635,pinkmafia,RTO,PVP-L,2020-05-31,0.0667
636,bridgerbill,RTO,PVP-L,2020-05-31,0.3519
637,vizzerdrix,RTO,PVP-L,2020-05-31,0.1259
638,torbar,RTO,PVP-L,2020-05-31,0.7889
639,masaana,RTO,PVP-L,2020-05-31,0.1667
640,lumiere,RTO,PVP-L,2020-05-31,0.0
642,taidachan,RTO,PVP-L,2020-05-31,0.0
643,psylun,RTO,PVP-L,2020-05-31,0.0
660,serenity,RTO,PVP-L,2020-05-31,0.4704
661,thabombs,RTO,PVP-L,2020-05-31,0.2963
662,emissary,RTO,PVP-L,2020-05-31,0.8259
663,cmikaitis,RTO,PVP-L,2020-05-31,0.0
664,greywolf,RTO,PVP-L,2020-05-31,0.1852
665,mongkokkid,RTO,PVP-L,2020-05-31,0.4222
666,rooster,RTO,PVP-L,2020-05-31,0.0
667,hburger,RTO,PVP-L,2020-05-31,0.0
668,jayariel,RTO,PVP-L,2020-05-31,0.0
669,gofreo,RTO,PVP-L,2020-05-31,0.0
670,mucephei,RTO,PVP-L,2020-05-31,0.0
671,rylenor,RTO,PVP-L,2020-05-31,0.3
672,timothy,RTO,PVP-L,2020-05-31,0.0
680,madwren,RTO,PVP-L,2020-05-31,1.0
681,zariath,RTO,PVP-L,2020-05-31,0.9037
682,nickolas,RTO,PVP-L,2020-05-31,0.9593
683,magicninja1,RTO,PVP-L,2020-05-31,0.9667
684,ggbond,RTO,PVP-L,2020-05-31,1.0
685,larz70,RTO,PVP-L,2020-05-31,1.0
686,matthew,RTO,PVP-L,2020-05-31,1.0
687,demonious,RTO,PVP-L,2020-05-31,0.9667
688,themorbo,RTO,PVP-L,2020-05-31,0.9185
689,lost4g,RTO,PVP-L,2020-05-31,0.9926
690,magegaga,RTO,PVP-L,2020-05-31,0.9852
691,zw2007,RTO,PVP-L,2020-05-31,0.9667
692,marsdeon,RTO,PVP-L,2020-05-31,0.9333333333
693,shteev,RTO,PVP-L,2020-05-31,0.9666666667
694,lucian,RTO,PVP-L,2020-05-31,0.8333333333
695,operasm,RTO,PVP-L,2020-05-31,1.0
696,gideon,RTO,PVP-L,2020-05-31,1.0
697,d3r3lict,RTO,PVP-L,2020-05-31,1.0
698,nyarlathotep,RTO,PVP-L,2020-05-31,1.0
699,first,RTO,PVP-L,2020-05-31,0.9
700,analconda,HXB,PVP-S,2020-05-24,1.0
701,twister,HXB,PVP-S,2020-05-24,0.8071
702,doktorjadran,HXB,PVP-S,2020-05-24,0.9286
703,valdahsor,HXB,PVP-S,2020-05-24,0.9286
704,oibaf2000,HXB,PVP-S,2020-05-24,0.95
705,fartingsnail,HXB,PVP-S,2020-05-24,1.0
706,powernic,HXB,PVP-S,2020-05-24,1.0
707,tāotiè,HXB,PVP-S,2020-05-24,1.0
708,yaanchy,HXB,PVP-S,2020-05-24,0.8571
709,shrek,HXB,PVP-S,2020-05-24,1.0
710,omi77,HXB,PVP-S,2020-05-24,0.9571
711,zohair,HXB,PVP-S,2020-05-24,0.9857
712,europachaos,HXB,PVP-S,2020-05-24,0.8429
713,edhmage,HXB,PVP-S,2020-05-24,0.9714
714,paleale,HXB,PVP-S,2020-05-24,0.7143
715,jimmysnuka,HXB,PVP-S,2020-05-24,0.8357
716,mister20,HXB,PVP-S,2020-05-24,0.9857
717,yogsoth,HXB,PVP-S,2020-05-24,0.9286
718,abyssian,HXB,PVP-S,2020-05-24,0.9714
719,alfredseet,HXB,PVP-S,2020-05-24,0.8571
720,chronomor,HXB,PVP-S,2020-05-24,0.7143
721,magesty,HXB,PVP-S,2020-05-24,0.9643
722,khaalis,HXB,PVP-S,2020-05-24,0.2571
723,vesticles,HXB,PVP-S,2020-05-24,0.75
724,jainus,HXB,PVP-S,2020-05-24,0.9
725,morlock,HXB,PVP-S,2020-05-24,0.9071
726,marshall,HXB,PVP-S,2020-05-24,0.9714
727,bihotz,HXB,PVP-S,2020-05-24,0.7
728,fatman,HXB,PVP-S,2020-05-24,0.8071
729,johnthebarn,HXB,PVP-S,2020-05-24,0.8571
730,pinkyellow1203,HXB,PVP-S,2020-05-24,0.8571
731,arrowny,HXB,PVP-S,2020-05-24,1.0
732,imwithstupid,HXB,PVP-S,2020-05-24,0.7143
733,brookie,HXB,PVP-S,2020-05-24,0.0
734,skeletor,HXB,PVP-S,2020-05-24,0.6143
735,digger,HXB,PVP-S,2020-05-24,0.85
736,feitonghofei,HXB,PVP-S,2020-05-24,0.7286
737,telanthar,HXB,PVP-S,2020-05-24,0.7143
738,mistercawck,HXB,PVP-S,2020-05-24,0.7429
739,guest,HXB,PVP-S,2020-05-24,0.8357
740,schmara,HXB,PVP-S,2020-05-24,0.0
741,decadentia,HXB,PVP-S,2020-05-24,0.0
742,jeffrey27,HXB,PVP-S,2020-05-24,0.0
743,multani,HXB,PVP-S,2020-05-24,0.0
744,muirthemne,HXB,PVP-S,2020-05-24,0.0
745,quiddajj,HXB,PVP-S,2020-05-24,0.0
746,kelsigrammar,HXB,PVP-S,2020-05-24,0.0
747,patricio,HXB,PVP-S,2020-05-24,0.0
748,ralpha,HXB,PVP-S,2020-05-24,0.0
749,skills,HXB,PVP-S,2020-05-24,0.0
760,caddam,HXB,PVP-S,2020-05-24,0.7786
761,burrito,HXB,PVP-S,2020-05-24,0.8643
762,fanciest,HXB,PVP-S,2020-05-24,0.5714
763,aztaren,HXB,PVP-S,2020-05-24,0.2643
764,hyena17,HXB,PVP-S,2020-05-24,0.0
765,grumpygideon,HXB,PVP-S,2020-05-24,0.0
766,sparky,HXB,PVP-S,2020-05-24,0.0714
767,hueytw,HXB,PVP-S,2020-05-24,0.5714
768,brickeater,HXB,PVP-S,2020-05-24,0.0
769,niigin,HXB,PVP-S,2020-05-24,0.4643
770,huanchoo,HXB,PVP-S,2020-05-24,1.0
771,janjers,HXB,PVP-S,2020-05-24,0.6143
772,donthateme,HXB,PVP-S,2020-05-24,0.5857
773,krizzb,HXB,PVP-S,2020-05-24,0.7714
774,pinkmafia,HXB,PVP-S,2020-05-24,0.6071
775,nycfcbert,HXB,PVP-S,2020-05-24,0.8214
776,dediilus,HXB,PVP-S,2020-05-24,0.5357
777,bridgerbill,HXB,PVP-S,2020-05-24,0.2857
778,vizzerdrix,HXB,PVP-S,2020-05-24,0.2357
779,masaana,HXB,PVP-S,2020-05-24,0.7357
780,lumiere,HXB,PVP-S,2020-05-24,0.0
782,taidachan,HXB,PVP-S,2020-05-24,0.0
783,psylun,HXB,PVP-S,2020-05-24,0.0
800,serenity,HXB,PVP-S,2020-05-24,0.6
801,thabombs,HXB,PVP-S,2020-05-24,0.6286
802,emissary,HXB,PVP-S,2020-05-24,0.7
803,cmikaitis,HXB,PVP-S,2020-05-24,0.0
804,rooster,HXB,PVP-S,2020-05-24,0.0
805,hburger,HXB,PVP-S,2020-05-24,0.0
806,mongkokkid,HXB,PVP-S,2020-05-24,0.1214
807,gofreo,HXB,PVP-S,2020-05-24,0.0
808,jayariel,HXB,PVP-S,2020-05-24,0.0
809,torbar,HXB,PVP-S,2020-05-24,0.7429
810,tamiyo,HXB,PVP-S,2020-05-24,1.0
811,greywolf,HXB,PVP-S,2020-05-24,0.7643
812,rylenor,HXB,PVP-S,2020-05-24,0.1071
813,timothy,HXB,PVP-S,2020-05-24,0.2143
818,mucephei,HXB,PVP-S,2020-05-24,0.0
820,madwren,HXB,PVP-S,2020-05-24,0.9286
821,zariath,HXB,PVP-S,2020-05-24,0.9286
822,nickolas,HXB,PVP-S,2020-05-24,1.0
823,magicninja1,HXB,PVP-S,2020-05-24,1.0
824,ggbond,HXB,PVP-S,2020-05-24,1.0
825,larz70,HXB,PVP-S,2020-05-24,1.0
826,matthew,HXB,PVP-S,2020-05-24,1.0
827,demonious,HXB,PVP-S,2020-05-24,0.8571
828,themorbo,HXB,PVP-S,2020-05-24,1.0
829,lost4g,HXB,PVP-S,2020-05-24,0.8571
830,magegaga,HXB,PVP-S,2020-05-24,1.0
831,zw2007,HXB,PVP-S,2020-05-24,1.0
832,marsdeon,HXB,PVP-S,2020-05-24,1.0
833,shteev,HXB,PVP-S,2020-05-24,1.0
834,lucian,HXB,PVP-S,2020-05-24,0.9857142857
835,arklight,HXB,PVP-S,2020-05-24,1.0
836,operasm,HXB,PVP-S,2020-05-24,1.0
837,gideon,HXB,PVP-S,2020-05-24,1.0
838,d3r3lict,HXB,PVP-S,2020-05-24,0.9857142857
839,nyarlathotep,HXB,PVP-S,2020-05-24,0.7857142857
840,operasm,AM,PVE-L,2020-05-18,0.9989
841,twister,AM,PVE-L,2020-05-18,0.9606
842,doktorjadran,AM,PVE-L,2020-05-18,0.9723
843,valdahsor,AM,PVE-L,2020-05-18,0.9925
844,oibaf2000,AM,PVE-L,2020-05-18,0.934
845,fartingsnail,AM,PVE-L,2020-05-18,1.0
846,chronomor,AM,PVE-L,2020-05-18,0.9989
847,tāotiè,AM,PVE-L,2020-05-18,0.8743
848,yaanchy,AM,PVE-L,2020-05-18,0.9957
849,shrek,AM,PVE-L,2020-05-18,0.8701
850,nyarlathotep,AM,PVE-L,2020-05-18,0.9766
851,zohair,AM,PVE-L,2020-05-18,0.5495
852,europachaos,AM,PVE-L,2020-05-18,0.9968
853,edhmage,AM,PVE-L,2020-05-18,0.9585
854,paleale,AM,PVE-L,2020-05-18,0.9862
855,jimmysnuka,AM,PVE-L,2020-05-18,0.9659
856,mister20,AM,PVE-L,2020-05-18,0.9968
857,arrowny,AM,PVE-L,2020-05-18,0.9649
858,abyssian,AM,PVE-L,2020-05-18,0.9766
859,d3r3lict,AM,PVE-L,2020-05-18,1.0
860,shteev2,AM,PVE-L,2020-05-18,0.9872
861,magesty,AM,PVE-L,2020-05-18,0.7955
862,khaalis,AM,PVE-L,2020-05-18,0.4153
863,vesticles,AM,PVE-L,2020-05-18,0.5676
864,jainus,AM,PVE-L,2020-05-18,0.9723
865,morlock,AM,PVE-L,2020-05-18,0.5985
866,marshall,AM,PVE-L,2020-05-18,0.9989
867,bihotz,AM,PVE-L,2020-05-18,0.5953
868,fatman,AM,PVE-L,2020-05-18,0.8498
869,johnthebarn,AM,PVE-L,2020-05-18,0.8285
870,pinkyellow1203,AM,PVE-L,2020-05-18,0.8403
871,powernic,AM,PVE-L,2020-05-18,0.4483
872,imwithstupid,AM,PVE-L,2020-05-18,0.787
873,brookie,AM,PVE-L,2020-05-18,0.0
874,skeletor,AM,PVE-L,2020-05-18,0.36
875,digger,AM,PVE-L,2020-05-18,0.4334
876,feitonghofei,AM,PVE-L,2020-05-18,0.0735
877,telanthar,AM,PVE-L,2020-05-18,0.3344
878,mistercawck,AM,PVE-L,2020-05-18,0.7476
879,guest,AM,PVE-L,2020-05-18,0.9499
880,schmara,AM,PVE-L,2020-05-18,0.0
881,decadentia,AM,PVE-L,2020-05-18,0.0
882,jeffrey27,AM,PVE-L,2020-05-18,0.0
883,multani,AM,PVE-L,2020-05-18,0.0
884,muirthemne,AM,PVE-L,2020-05-18,0.0
885,quiddajj,AM,PVE-L,2020-05-18,0.0
886,kelsigrammar,AM,PVE-L,2020-05-18,0.017
887,patricio,AM,PVE-L,2020-05-18,0.0
888,ralpha,AM,PVE-L,2020-05-18,0.0341
889,skills,AM,PVE-L,2020-05-18,0.0138
900,niigin,AM,PVE-L,2020-05-18,0.7082
901,huanchoo,AM,PVE-L,2020-05-18,0.4707
902,janjers,AM,PVE-L,2020-05-18,0.4686
903,nycfcbert,AM,PVE-L,2020-05-18,0.3557
904,pinkmafia,AM,PVE-L,2020-05-18,0.2993
905,burrito,AM,PVE-L,2020-05-18,0.2971
906,caddam,AM,PVE-L,2020-05-18,0.2961
907,dediilus,AM,PVE-L,2020-05-18,0.2897
908,bridgerbill,AM,PVE-L,2020-05-18,0.2726
909,hueytw,AM,PVE-L,2020-05-18,0.229
910,vizzerdrix,AM,PVE-L,2020-05-18,0.1491
911,krizzb,AM,PVE-L,2020-05-18,0.1906
912,donthateme,AM,PVE-L,2020-05-18,0.147
913,hyena17,AM,PVE-L,2020-05-18,0.1022
914,fanciest,AM,PVE-L,2020-05-18,0.1001
915,aztaren,AM,PVE-L,2020-05-18,0.0319
916,grumpygideon),AM,PVE-L,2020-05-18,0.0
917,sparky,AM,PVE-L,2020-05-18,0.0
918,brickeater,AM,PVE-L,2020-05-18,0.0
920,lumiere,AM,PVE-L,2020-05-18,0.0
922,taidachan,AM,PVE-L,2020-05-18,0.3014
923,psylun,AM,PVE-L,2020-05-18,0.0
940,serenity,AM,PVE-L,2020-05-18,0.328
942,thabombs,AM,PVE-L,2020-05-18,0.0
943,cmikaitis,AM,PVE-L,2020-05-18,0.0
944,rooster,AM,PVE-L,2020-05-18,0.0
945,hburger,AM,PVE-L,2020-05-18,0.0
946,mongkokkid,AM,PVE-L,2020-05-18,0.0
947,gofreo,AM,PVE-L,2020-05-18,0.0
948,jayariel,AM,PVE-L,2020-05-18,0.0
949,torbar,AM,PVE-L,2020-05-18,0.0
950,emissary,AM,PVE-L,2020-05-18,0.2748
951,greywolf,AM,PVE-L,2020-05-18,0.2684
953,timothy,AM,PVE-L,2020-05-18,0.0
958,mucephei,AM,PVE-L,2020-05-18,0.0
960,madwren,AM,PVE-L,2020-05-18,0.9968
961,zariath,AM,PVE-L,2020-05-18,0.8371
962,nickolas,AM,PVE-L,2020-05-18,0.9979
963,magicninja1,AM,PVE-L,2020-05-18,0.8754
964,ggbond,AM,PVE-L,2020-05-18,0.9979
965,larz70,AM,PVE-L,2020-05-18,1.0
966,matthew,AM,PVE-L,2020-05-18,0.9691
967,demonious,AM,PVE-L,2020-05-18,1.0
968,themorbo,AM,PVE-L,2020-05-18,0.9148
969,masaana,AM,PVE-L,2020-05-18,0.951
970,lost4g,AM,PVE-L,2020-05-18,0.8722
971,magegaga,AM,PVE-L,2020-05-18,0.8711
972,zw2007,AM,PVE-L,2020-05-18,0.9989
973,marsdeon,AM,PVE-L,2020-05-18,0.9755
974,arklight,AM,PVE-L,2020-05-18,1.0
975,yogsoth,AM,PVE-L,2020-05-18,0.9776
976,analconda,AM,PVE-L,2020-05-18,0.9744
977,shteev,AM,PVE-L,2020-05-18,0.9542
978,omi77,AM,PVE-L,2020-05-18,0.9446
979,lucian,AM,PVE-L,2020-05-18,0.853
980,omi77,TTN,PVP-S,2020-05-10,0.9429
981,twister,TTN,PVP-S,2020-05-10,0.8857
982,doktorjadran,TTN,PVP-S,2020-05-10,0.9286
983,valdahsor,TTN,PVP-S,2020-05-10,0.9286
984,oibaf2000,TTN,PVP-S,2020-05-10,1.0
985,fartingsnail,TTN,PVP-S,2020-05-10,1.0
986,analconda,TTN,PVP-S,2020-05-10,0.9857
987,tāotiè,TTN,PVP-S,2020-05-10,0.9857
988,alfredseet,TTN,PVP-S,2020-05-10,0.9286
989,shrek,TTN,PVP-S,2020-05-10,1.0
990,yogsoth,TTN,PVP-S,2020-05-10,1.0
991,zohair,TTN,PVP-S,2020-05-10,0.8929
992,europachaos,TTN,PVP-S,2020-05-10,0.9286
993,edhmage,TTN,PVP-S,2020-05-10,1.0
994,paleale,TTN,PVP-S,2020-05-10,0.9
995,powernic,TTN,PVP-S,2020-05-10,0.9857
996,mister20,TTN,PVP-S,2020-05-10,0.9786
997,brookie,TTN,PVP-S,2020-05-10,0.3786
998,abyssian,TTN,PVP-S,2020-05-10,0.9643
999,arklight,TTN,PVP-S,2020-05-10,0.9857
1000,shteev,TTN,PVP-S,2020-05-10,1.0
1001,magesty,TTN,PVP-S,2020-05-10,0.8143
1002,khaalis,TTN,PVP-S,2020-05-10,0.9071
1003,vesticles,TTN,PVP-S,2020-05-10,0.8286
1004,jimmysnuka,TTN,PVP-S,2020-05-10,1.0
1005,morlock,TTN,PVP-S,2020-05-10,0.6714
1006,marshall,TTN,PVP-S,2020-05-10,1.0
1007,bihotz,TTN,PVP-S,2020-05-10,0.6429
1008,chronomor,TTN,PVP-S,2020-05-10,0.7571
1009,niigin,TTN,PVP-S,2020-05-10,0.7
1010,pinkyellow1203,TTN,PVP-S,2020-05-10,0.8
1011,rylenor,TTN,PVP-S,2020-05-10,0.8357
1012,imwithstupid,TTN,PVP-S,2020-05-10,0.7786
1013,arrowny,TTN,PVP-S,2020-05-10,0.9143
1014,skeletor,TTN,PVP-S,2020-05-10,0.8643
1015,digger,TTN,PVP-S,2020-05-10,0.6857
1016,feitonghofei,TTN,PVP-S,2020-05-10,0.8786
1017,telanthar,TTN,PVP-S,2020-05-10,0.9286
1018,mistercawck,TTN,PVP-S,2020-05-10,0.95
1019,guest,TTN,PVP-S,2020-05-10,0.8714
1020,schmara,TTN,PVP-S,2020-05-10,0.0
1021,decadentia,TTN,PVP-S,2020-05-10,0.0
1022,jeffrey27,TTN,PVP-S,2020-05-10,0.0
1023,multani,TTN,PVP-S,2020-05-10,0.0
1024,muirthemne,TTN,PVP-S,2020-05-10,0.0
1025,quiddajj,TTN,PVP-S,2020-05-10,0.0
1026,kelsigrammar,TTN,PVP-S,2020-05-10,0.3429
1027,patricio,TTN,PVP-S,2020-05-10,0.0
1028,ralpha,TTN,PVP-S,2020-05-10,0.0
1040,caddam,TTN,PVP-S,2020-05-10,0.3571
1041,burrito,TTN,PVP-S,2020-05-10,0.5857
1042,fanciest,TTN,PVP-S,2020-05-10,0.5714
1043,aztaren,TTN,PVP-S,2020-05-10,0.1143
1044,hyena17,TTN,PVP-S,2020-05-10,0.0
1045,grumpygideon,TTN,PVP-S,2020-05-10,0.0
1046,sparky,TTN,PVP-S,2020-05-10,0.0
1047,hueytw,TTN,PVP-S,2020-05-10,0.6214
1048,brickeater,TTN,PVP-S,2020-05-10,0.0
1049,donthateme,TTN,PVP-S,2020-05-10,0.2357
1050,krizzb,TTN,PVP-S,2020-05-10,1.0
1051,huanchoo,TTN,PVP-S,2020-05-10,0.95
1052,fatman,TTN,PVP-S,2020-05-10,0.85
1053,johnthebarn,TTN,PVP-S,2020-05-10,0.7857
1054,dediilus,TTN,PVP-S,2020-05-10,0.5286
1055,pinkmafia,TTN,PVP-S,2020-05-10,0.6286
1056,bridgerbill,TTN,PVP-S,2020-05-10,0.5429
1057,mitchl,TTN,PVP-S,2020-05-10,0.0
1058,nycfcbert,TTN,PVP-S,2020-05-10,0.0
1060,lumiere,TTN,PVP-S,2020-05-10,0.0
1061,jainus,TTN,PVP-S,2020-05-10,0.0714
1062,taidachan,TTN,PVP-S,2020-05-10,0.2357
1063,psylun,TTN,PVP-S,2020-05-10,0.0
1064,skills,TTN,PVP-S,2020-05-10,0.0
1080,serenity,TTN,PVP-S,2020-05-10,0.7143
1082,thabombs,TTN,PVP-S,2020-05-10,0.5857
1083,cmikaitis,TTN,PVP-S,2020-05-10,0.0
1084,rooster,TTN,PVP-S,2020-05-10,0.0
1085,hburger,TTN,PVP-S,2020-05-10,0.0
1086,mongkokkid,TTN,PVP-S,2020-05-10,0.0
1087,gofreo,TTN,PVP-S,2020-05-10,0.0
1088,jayariel,TTN,PVP-S,2020-05-10,0.0
1089,janjers,TTN,PVP-S,2020-05-10,0.6071
1090,emissary,TTN,PVP-S,2020-05-10,0.8714
1091,greywolf,TTN,PVP-S,2020-05-10,0.6071
1092,vizzerdrix,TTN,PVP-S,2020-05-10,0.4286
1093,timothy,TTN,PVP-S,2020-05-10,0.1786
1098,mucephei,TTN,PVP-S,2020-05-10,0.0
1100,madwren,TTN,PVP-S,2020-05-10,1.0
1101,zariath,TTN,PVP-S,2020-05-10,0.9286
1102,nickolas,TTN,PVP-S,2020-05-10,0.9286
1103,magicninja1,TTN,PVP-S,2020-05-10,1.0
1104,nyarlathotep,TTN,PVP-S,2020-05-10,1.0
1105,gideon,TTN,PVP-S,2020-05-10,1.0
1106,houdin,TTN,PVP-S,2020-05-10,0.0
1107,operasm,TTN,PVP-S,2020-05-10,1.0
1108,ggbond,TTN,PVP-S,2020-05-10,1.0
1109,larz70,TTN,PVP-S,2020-05-10,1.0
1110,matthew,TTN,PVP-S,2020-05-10,0.9143
1111,demonious,TTN,PVP-S,2020-05-10,1.0
1112,themorbo,TTN,PVP-S,2020-05-10,1.0
1113,masaana,TTN,PVP-S,2020-05-10,0.9285714286
1114,lost4g,TTN,PVP-S,2020-05-10,0.8571428571
1115,magegaga,TTN,PVP-S,2020-05-10,1.0
1116,zw2007,TTN,PVP-S,2020-05-10,0.9857142857
1117,marsdeon,TTN,PVP-S,2020-05-10,0.8428571429
1118,d3r3lict,TTN,PVP-S,2020-05-10,1.0
1119,lucian,TTN,PVP-S,2020-05-10,0.9285714286
1120,omi77,BO4T 2,PVE-L,2020-05-03,0.9683
1121,twister,BO4T 2,PVE-L,2020-05-03,0.946
1122,doktorjadran,BO4T 2,PVE-L,2020-05-03,1.0
1123,valdahsor,BO4T 2,PVE-L,2020-05-03,0.8349
1124,oibaf2000,BO4T 2,PVE-L,2020-05-03,0.6794
1125,fartingsnail,BO4T 2,PVE-L,2020-05-03,1.0
1126,analconda,BO4T 2,PVE-L,2020-05-03,0.9619
1127,tāotiè,BO4T 2,PVE-L,2020-05-03,1.0
1128,alfredseet,BO4T 2,PVE-L,2020-05-03,0.8762
1129,shrek,BO4T 2,PVE-L,2020-05-03,0.6571
1130,yogsoth,BO4T 2,PVE-L,2020-05-03,0.927
1131,zohair,BO4T 2,PVE-L,2020-05-03,0.9048
1132,europachaos,BO4T 2,PVE-L,2020-05-03,0.8571
1133,edhmage,BO4T 2,PVE-L,2020-05-03,0.9333
1134,paleale,BO4T 2,PVE-L,2020-05-03,0.8
1135,lucian,BO4T 2,PVE-L,2020-05-03,1.0
1136,mister20,BO4T 2,PVE-L,2020-05-03,0.9841
1137,brookie,BO4T 2,PVE-L,2020-05-03,0.5905
1138,abyssian,BO4T 2,PVE-L,2020-05-03,0.8349
1139,arklight,BO4T 2,PVE-L,2020-05-03,0.8413
1140,powernic,BO4T 2,PVE-L,2020-05-03,0.9524
1141,nycfcbert,BO4T 2,PVE-L,2020-05-03,0.2857
1142,khaalis,BO4T 2,PVE-L,2020-05-03,0.5873
1143,vesticles,BO4T 2,PVE-L,2020-05-03,0.5111
1144,jimmysnuka,BO4T 2,PVE-L,2020-05-03,0.727
1145,morlock,BO4T 2,PVE-L,2020-05-03,0.9524
1146,marshall,BO4T 2,PVE-L,2020-05-03,0.8825
1147,bihotz,BO4T 2,PVE-L,2020-05-03,0.4984
1148,pinkmafia,BO4T 2,PVE-L,2020-05-03,0.5111
1149,niigin,BO4T 2,PVE-L,2020-05-03,0.6444
1150,pinkyellow1203,BO4T 2,PVE-L,2020-05-03,0.9238
1151,rylenor,BO4T 2,PVE-L,2020-05-03,0.6413
1152,imwithstupid,BO4T 2,PVE-L,2020-05-03,0.7873
1153,arrowny,BO4T 2,PVE-L,2020-05-03,0.8032
1154,skeletor,BO4T 2,PVE-L,2020-05-03,0.7619
1155,digger,BO4T 2,PVE-L,2020-05-03,0.2794
1156,feitonghofei,BO4T 2,PVE-L,2020-05-03,0.4794
1157,telanthar,BO4T 2,PVE-L,2020-05-03,0.7175
1158,mistercawck,BO4T 2,PVE-L,2020-05-03,0.6127
1159,guest,BO4T 2,PVE-L,2020-05-03,0.8603
1160,schmara,BO4T 2,PVE-L,2020-05-03,0.0
1161,decadentia,BO4T 2,PVE-L,2020-05-03,0.0
1162,jeffrey27,BO4T 2,PVE-L,2020-05-03,0.0
1163,multani,BO4T 2,PVE-L,2020-05-03,0.0222
1164,muirthemne,BO4T 2,PVE-L,2020-05-03,0.0
1165,quiddajj,BO4T 2,PVE-L,2020-05-03,0.0
1166,kelsigrammar,BO4T 2,PVE-L,2020-05-03,0.0
1167,patricio,BO4T 2,PVE-L,2020-05-03,0.0
1168,ralpha,BO4T 2,PVE-L,2020-05-03,0.0
1169,chronomor,BO4T 2,PVE-L,2020-05-03,0.4762
1180,caddam,BO4T 2,PVE-L,2020-05-03,0.0317
1181,burrito,BO4T 2,PVE-L,2020-05-03,0.1524
1182,vizzerdrix,BO4T 2,PVE-L,2020-05-03,0.0317
1183,hillz99,BO4T 2,PVE-L,2020-05-03,0.0
1184,fanciest,BO4T 2,PVE-L,2020-05-03,0.1937
1185,aztaren,BO4T 2,PVE-L,2020-05-03,0.054
1186,hyena17,BO4T 2,PVE-L,2020-05-03,0.054
1187,grumpygideon,BO4T 2,PVE-L,2020-05-03,0.0
1188,sparky,BO4T 2,PVE-L,2020-05-03,0.0159
1189,mitchl,BO4T 2,PVE-L,2020-05-03,0.0
1190,hueytw,BO4T 2,PVE-L,2020-05-03,0.4444
1191,brickeater,BO4T 2,PVE-L,2020-05-03,0.0
1192,jvier0,BO4T 2,PVE-L,2020-05-03,0.0
1193,devestation,BO4T 2,PVE-L,2020-05-03,0.0317
1194,bridgerbill,BO4T 2,PVE-L,2020-05-03,0.6127
1195,donthateme,BO4T 2,PVE-L,2020-05-03,0.4159
1196,krizzb,BO4T 2,PVE-L,2020-05-03,0.3429
1197,rayfinkle,BO4T 2,PVE-L,2020-05-03,0.0635
1198,dediilus,BO4T 2,PVE-L,2020-05-03,0.0889
1199,timothy,BO4T 2,PVE-L,2020-05-03,0.0571
1200,lumiere,BO4T 2,PVE-L,2020-05-03,0.0
1201,jainus,BO4T 2,PVE-L,2020-05-03,0.9905
1202,taidachan,BO4T 2,PVE-L,2020-05-03,0.3333
1203,psylun,BO4T 2,PVE-L,2020-05-03,0.0
1204,skills,BO4T 2,PVE-L,2020-05-03,0.0921
1220,serenity,BO4T 2,PVE-L,2020-05-03,0.381
1222,thabombs,BO4T 2,PVE-L,2020-05-03,0.4857
1223,cmikaitis,BO4T 2,PVE-L,2020-05-03,0.0
1224,rooster,BO4T 2,PVE-L,2020-05-03,0.0
1225,hburger,BO4T 2,PVE-L,2020-05-03,0.0
1226,mongkokkid,BO4T 2,PVE-L,2020-05-03,0.1778
1227,gofreo,BO4T 2,PVE-L,2020-05-03,0.0
1228,jayariel,BO4T 2,PVE-L,2020-05-03,0.0
1230,emissary,BO4T 2,PVE-L,2020-05-03,0.6667
1231,greywolf,BO4T 2,PVE-L,2020-05-03,0.1397
1238,mucephei,BO4T 2,PVE-L,2020-05-03,0.0
1240,madwren,BO4T 2,PVE-L,2020-05-03,0.9429
1241,zariath,BO4T 2,PVE-L,2020-05-03,1.0
1242,nickolas,BO4T 2,PVE-L,2020-05-03,0.9937
1243,magicninja1,BO4T 2,PVE-L,2020-05-03,0.9524
1244,nyarlathotep,BO4T 2,PVE-L,2020-05-03,0.9937
1245,gideon,BO4T 2,PVE-L,2020-05-03,1.0
1246,houdin,BO4T 2,PVE-L,2020-05-03,0.946
1247,operasm,BO4T 2,PVE-L,2020-05-03,1.0
1248,ggbond,BO4T 2,PVE-L,2020-05-03,1.0
1249,larz70,BO4T 2,PVE-L,2020-05-03,1.0
1250,matthew,BO4T 2,PVE-L,2020-05-03,1.0
1251,demonious,BO4T 2,PVE-L,2020-05-03,0.8889
1252,themorbo,BO4T 2,PVE-L,2020-05-03,0.9524
1253,masaana,BO4T 2,PVE-L,2020-05-03,0.9365
